"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"CA-2014-103730","6/13/2014","6/16/2014","First Class","SC-20725","Wilmington","Delaware",19805,"East","OFF-ST-10000777","Companion Letter/Legal File, Black","Consumer","Office Supplies","Storage",226.56,6,0,63.44
"CA-2014-103730","6/13/2014","6/16/2014","First Class","SC-20725","Wilmington","Delaware",19805,"East","OFF-EN-10002500","Globe Weis Peel & Seel First Class Envelopes","Consumer","Office Supplies","Envelopes",115.02,9,0,51.76
"CA-2014-103730","6/13/2014","6/16/2014","First Class","SC-20725","Wilmington","Delaware",19805,"East","TEC-PH-10003875","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","Consumer","Technology","Phones",68.04,7,0,19.73
"US-2012-152030","12/26/2012","12/28/2012","Second Class","AD-10180","Houston","Texas",77041,"Central","FUR-CH-10004063","Global Deluxe High-Back Manager's Chair","Home Office","Furniture","Chairs",600.558,3,0.3,-8.58
"US-2012-134614","9/20/2012","9/25/2012","Standard Class","PF-19165","Bloomington","Illinois",61701,"Central","FUR-TA-10004534","Bevis 44 x 96 Conference Tables","Consumer","Furniture","Tables",617.7,6,0.5,-407.68
"US-2015-107272","11/6/2015","11/13/2015","Standard Class","TS-21610","Phoenix","Arizona",85023,"West","OFF-BI-10003274","Avery Durable Slant Ring Binders, No Labels","Consumer","Office Supplies","Binders",2.388,2,0.7,-1.83
"US-2015-107272","11/6/2015","11/13/2015","Standard Class","TS-21610","Phoenix","Arizona",85023,"West","OFF-ST-10002974","Trav-L-File Heavy-Duty Shuttle II, Black","Consumer","Office Supplies","Storage",243.992,7,0.2,30.5
"US-2014-125969","11/7/2014","11/11/2014","Second Class","LS-16975","Los Angeles","California",90004,"West","FUR-CH-10001146","Global Task Chair, Black","Home Office","Furniture","Chairs",81.424,2,0.2,-9.16
"US-2014-125969","11/7/2014","11/11/2014","Second Class","LS-16975","Los Angeles","California",90004,"West","FUR-FU-10003773","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","Home Office","Furniture","Furnishings",238.56,3,0,26.24
"US-2015-164147","2/3/2015","2/6/2015","First Class","DW-13585","Columbus","Ohio",43229,"East","TEC-PH-10002293","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Corporate","Technology","Phones",59.97,5,0.4,-11.99
"US-2015-164147","2/3/2015","2/6/2015","First Class","DW-13585","Columbus","Ohio",43229,"East","OFF-PA-10002377","Xerox 1916","Corporate","Office Supplies","Paper",78.304,2,0.2,29.36
"US-2015-164147","2/3/2015","2/6/2015","First Class","DW-13585","Columbus","Ohio",43229,"East","OFF-FA-10002780","Staples","Corporate","Office Supplies","Fasteners",21.456,9,0.2,6.97
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-PA-10001804","Xerox 195","Consumer","Office Supplies","Paper",20.04,3,0,9.62
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-PA-10001736","Xerox 1880","Consumer","Office Supplies","Paper",35.44,1,0,16.66
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-AR-10001149","Sanford Colorific Colored Pencils, 12/Box","Consumer","Office Supplies","Art",11.52,4,0,3.46
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-FA-10002988","Ideal Clamps","Consumer","Office Supplies","Fasteners",4.02,2,0,1.97
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-BI-10004781","GBC Wire Binding Strips","Consumer","Office Supplies","Binders",76.176,3,0.2,26.66
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","OFF-SU-10001218","Fiskars Softgrip Scissors","Consumer","Office Supplies","Supplies",65.88,6,0,18.45
"CA-2014-145583","10/14/2014","10/20/2014","Standard Class","LC-16885","Roseville","California",95661,"West","FUR-FU-10001706","Longer-Life Soft White Bulbs","Consumer","Furniture","Furnishings",43.12,14,0,20.7
"CA-2014-110366","9/6/2014","9/8/2014","Second Class","JD-15895","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10004848","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Corporate","Furniture","Furnishings",82.8,2,0.2,10.35
"CA-2015-106180","9/19/2015","9/24/2015","Standard Class","SH-19975","San Francisco","California",94122,"West","OFF-AR-10000940","Newell 343","Corporate","Office Supplies","Art",8.82,3,0,2.38
"CA-2015-106180","9/19/2015","9/24/2015","Standard Class","SH-19975","San Francisco","California",94122,"West","OFF-EN-10004030","Convenience Packs of Business Envelopes","Corporate","Office Supplies","Envelopes",10.86,3,0,5.1
"CA-2015-106180","9/19/2015","9/24/2015","Standard Class","SH-19975","San Francisco","California",94122,"West","OFF-PA-10004327","Xerox 1911","Corporate","Office Supplies","Paper",143.7,3,0,68.98
"CA-2015-155376","12/23/2015","12/28/2015","Standard Class","SG-20080","Independence","Missouri",64055,"Central","OFF-AP-10001058","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Consumer","Office Supplies","Appliances",839.43,3,0,218.25
"CA-2013-110744","9/7/2013","9/12/2013","Standard Class","HA-14920","Pasadena","California",91104,"West","OFF-ST-10003656","Safco Industrial Wire Shelving","Consumer","Office Supplies","Storage",671.93,7,0,20.16
"CA-2012-110072","10/22/2012","10/28/2012","Standard Class","MG-17680","Newark","Ohio",43055,"East","FUR-FU-10000521","Seth Thomas 14"" Putty-Colored Wall Clock","Home Office","Furniture","Furnishings",93.888,4,0.2,12.91
"CA-2014-114489","12/6/2014","12/10/2014","Standard Class","JE-16165","Franklin","Wisconsin",53132,"Central","TEC-PH-10000215","Plantronics Cordless Phone Headset with In-line Volume - M214C","Corporate","Technology","Phones",384.45,11,0,103.8
"CA-2014-114489","12/6/2014","12/10/2014","Standard Class","JE-16165","Franklin","Wisconsin",53132,"Central","TEC-PH-10001448","Anker Astro 15000mAh USB Portable Charger","Corporate","Technology","Phones",149.97,3,0,6
"CA-2014-114489","12/6/2014","12/10/2014","Standard Class","JE-16165","Franklin","Wisconsin",53132,"Central","FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Corporate","Furniture","Chairs",1951.84,8,0,585.55
"CA-2014-114489","12/6/2014","12/10/2014","Standard Class","JE-16165","Franklin","Wisconsin",53132,"Central","OFF-BI-10002735","GBC Prestige Therm-A-Bind Covers","Corporate","Office Supplies","Binders",171.55,5,0,80.63
"CA-2014-158834","3/14/2014","3/17/2014","First Class","TW-21025","Scottsdale","Arizona",85254,"West","OFF-AP-10000326","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","Home Office","Office Supplies","Appliances",157.92,5,0.2,17.77
"CA-2014-158834","3/14/2014","3/17/2014","First Class","TW-21025","Scottsdale","Arizona",85254,"West","TEC-PH-10001254","Jabra BIZ 2300 Duo QD Duo Corded Headset","Home Office","Technology","Phones",203.184,2,0.2,15.24
"CA-2013-124919","5/31/2013","6/2/2013","First Class","SP-20650","San Jose","California",95123,"West","OFF-PA-10001950","Southworth 25% Cotton Antique Laid Paper & Envelopes","Corporate","Office Supplies","Paper",58.38,7,0,26.27
"CA-2013-124919","5/31/2013","6/2/2013","First Class","SP-20650","San Jose","California",95123,"West","OFF-PA-10002254","Xerox 1883","Corporate","Office Supplies","Paper",105.52,4,0,48.54
"CA-2013-124919","5/31/2013","6/2/2013","First Class","SP-20650","San Jose","California",95123,"West","OFF-ST-10001590","Tenex Personal Project File with Scoop Front Design, Black","Corporate","Office Supplies","Storage",80.88,6,0,21.03
"CA-2013-118948","5/28/2013","6/3/2013","Standard Class","NK-18490","Seattle","Washington",98105,"West","OFF-AR-10001547","Newell 311","Home Office","Office Supplies","Art",6.63,3,0,1.79
"CA-2012-104269","3/1/2012","3/6/2012","Second Class","DB-13060","Seattle","Washington",98115,"West","FUR-CH-10004063","Global Deluxe High-Back Manager's Chair","Consumer","Furniture","Chairs",457.568,2,0.2,51.48
"CA-2014-114104","11/21/2014","11/25/2014","Standard Class","NP-18670","Edmond","Oklahoma",73034,"Central","OFF-LA-10002475","Avery 519","Consumer","Office Supplies","Labels",14.62,2,0,6.87
"CA-2014-114104","11/21/2014","11/25/2014","Standard Class","NP-18670","Edmond","Oklahoma",73034,"Central","TEC-PH-10004536","Avaya 5420 Digital phone","Consumer","Technology","Phones",944.93,7,0,236.23
"CA-2014-162733","5/12/2014","5/13/2014","First Class","TT-21070","Los Angeles","California",90045,"West","OFF-PA-10002751","Xerox 1920","Consumer","Office Supplies","Paper",5.98,1,0,2.69
"CA-2013-119697","12/28/2013","12/31/2013","Second Class","EM-13960","Philadelphia","Pennsylvania",19134,"East","TEC-AC-10003657","Lenovo 17-Key USB Numeric Keypad","Consumer","Technology","Accessories",54.384,2,0.2,1.36
"CA-2014-154508","11/17/2014","11/21/2014","Standard Class","RD-19900","Carlsbad","New Mexico",88220,"West","OFF-EN-10001990","Staple envelope","Consumer","Office Supplies","Envelopes",28.4,5,0,13.35
"CA-2014-113817","11/8/2014","11/12/2014","Standard Class","MJ-17740","Seattle","Washington",98115,"West","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Consumer","Office Supplies","Binders",27.68,2,0.2,9.69
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","OFF-AR-10004441","BIC Brite Liner Highlighters","Consumer","Office Supplies","Art",9.936,3,0.2,2.73
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","TEC-MA-10000822","Lexmark MX611dhe Monochrome Laser Printer","Consumer","Technology","Machines",8159.952,8,0.4,-1359.99
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.","Consumer","Office Supplies","Storage",275.928,3,0.2,-58.63
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","FUR-CH-10004287","SAFCO Arco Folding Chair","Consumer","Furniture","Chairs",1740.06,9,0.3,-24.86
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","OFF-AR-10002656","Sanford Liquid Accent Highlighters","Consumer","Office Supplies","Art",32.064,6,0.2,6.81
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","OFF-AP-10002518","Kensington 7 Outlet MasterPiece Power Center","Consumer","Office Supplies","Appliances",177.98,5,0.8,-453.85
"CA-2012-139892","9/8/2012","9/12/2012","Standard Class","BM-11140","San Antonio","Texas",78207,"Central","TEC-PH-10003931","JBL Micro Wireless Portable Bluetooth Speaker","Consumer","Technology","Phones",143.976,3,0.2,9
"CA-2012-118962","8/5/2012","8/9/2012","Standard Class","CS-12130","Los Angeles","California",90004,"West","OFF-PA-10000659","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Consumer","Office Supplies","Paper",20.94,3,0,9.84
"CA-2012-118962","8/5/2012","8/9/2012","Standard Class","CS-12130","Los Angeles","California",90004,"West","OFF-PA-10001144","Xerox 1913","Consumer","Office Supplies","Paper",110.96,2,0,53.26
"CA-2012-118962","8/5/2012","8/9/2012","Standard Class","CS-12130","Los Angeles","California",90004,"West","FUR-CH-10003817","Global Value Steno Chair, Gray","Consumer","Furniture","Chairs",340.144,7,0.2,21.26
"US-2012-100853","9/14/2012","9/19/2012","Standard Class","JB-15400","Chicago","Illinois",60623,"Central","OFF-AP-10000891","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","Corporate","Office Supplies","Appliances",52.448,2,0.8,-131.12
"US-2012-100853","9/14/2012","9/19/2012","Standard Class","JB-15400","Chicago","Illinois",60623,"Central","OFF-LA-10003148","Avery 51","Corporate","Office Supplies","Labels",20.16,4,0.2,6.55
"US-2015-152366","4/22/2015","4/26/2015","Second Class","SJ-20500","Houston","Texas",77036,"Central","OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Consumer","Office Supplies","Appliances",97.264,4,0.8,-243.16
"US-2013-101511","11/21/2013","11/23/2013","Second Class","JE-15745","Newark","Ohio",43055,"East","FUR-CH-10004698","Padded Folding Chairs, Black, 4/Carton","Consumer","Furniture","Chairs",396.802,7,0.3,-11.34
"US-2013-101511","11/21/2013","11/23/2013","Second Class","JE-15745","Newark","Ohio",43055,"East","OFF-SU-10002189","Acme Rosewood Handle Letter Opener","Consumer","Office Supplies","Supplies",15.88,5,0.2,-3.77
"CA-2013-137225","12/15/2013","12/19/2013","Standard Class","JK-15640","New York City","New York",10009,"East","OFF-AR-10001940","Sanford Colorific Eraseable Coloring Pencils, 12 Count","Home Office","Office Supplies","Art",3.28,1,0,1.41
"CA-2012-166191","12/5/2012","12/9/2012","Second Class","DK-13150","Decatur","Illinois",62521,"Central","OFF-ST-10003455","Tenex File Box, Personal Filing Tote with Lid, Black","Corporate","Office Supplies","Storage",24.816,2,0.2,1.86
"CA-2012-166191","12/5/2012","12/9/2012","Second Class","DK-13150","Decatur","Illinois",62521,"Central","TEC-AC-10004659","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Corporate","Technology","Accessories",408.744,7,0.2,76.64
"CA-2012-158274","11/19/2012","11/24/2012","Second Class","RM-19675","Monroe","Louisiana",71203,"South","TEC-PH-10003273","AT&T TR1909W","Home Office","Technology","Phones",503.96,4,0,131.03
"CA-2012-158274","11/19/2012","11/24/2012","Second Class","RM-19675","Monroe","Louisiana",71203,"South","TEC-PH-10004896","Nokia Lumia 521 (T-Mobile)","Home Office","Technology","Phones",149.95,5,0,41.99
"CA-2012-158274","11/19/2012","11/24/2012","Second Class","RM-19675","Monroe","Louisiana",71203,"South","TEC-AC-10002345","HP Standard 104 key PS/2 Keyboard","Home Office","Technology","Accessories",29,2,0,7.25
"CA-2014-105018","11/29/2014","12/3/2014","Standard Class","SK-19990","Fairfield","Connecticut",6824,"East","OFF-BI-10001890","Avery Poly Binder Pockets","Consumer","Office Supplies","Binders",7.16,2,0,3.44
"CA-2012-123260","8/26/2012","8/30/2012","Standard Class","FM-14290","Los Angeles","California",90032,"West","TEC-AC-10002323","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Home Office","Technology","Accessories",176.8,8,0,22.98
"CA-2014-157000","7/17/2014","7/23/2014","Standard Class","AM-10360","Grand Prairie","Texas",75051,"Central","OFF-ST-10001328","Personal Filing Tote with Lid, Black/Gray","Corporate","Office Supplies","Storage",37.224,3,0.2,3.72
"CA-2014-157000","7/17/2014","7/23/2014","Standard Class","AM-10360","Grand Prairie","Texas",75051,"Central","OFF-PA-10001950","Southworth 25% Cotton Antique Laid Paper & Envelopes","Corporate","Office Supplies","Paper",20.016,3,0.2,6.26
"CA-2013-102281","10/12/2013","10/14/2013","First Class","MP-17470","New York City","New York",10035,"East","FUR-BO-10002613","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","Home Office","Furniture","Bookcases",899.136,4,0.2,112.39
"CA-2013-102281","10/12/2013","10/14/2013","First Class","MP-17470","New York City","New York",10035,"East","TEC-PH-10001552","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Home Office","Technology","Phones",71.76,6,0,20.09
"CA-2013-102281","10/12/2013","10/14/2013","First Class","MP-17470","New York City","New York",10035,"East","OFF-PA-10000061","Xerox 205","Home Office","Office Supplies","Paper",51.84,8,0,24.88
"CA-2013-102281","10/12/2013","10/14/2013","First Class","MP-17470","New York City","New York",10035,"East","FUR-BO-10002545","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","Home Office","Furniture","Bookcases",626.352,3,0.2,46.98
"CA-2013-102281","10/12/2013","10/14/2013","First Class","MP-17470","New York City","New York",10035,"East","OFF-AR-10003514","4009 Highlighters by Sanford","Home Office","Office Supplies","Art",19.9,5,0,6.57
"CA-2013-131457","10/31/2013","11/6/2013","Standard Class","MZ-17515","Redlands","California",92374,"West","OFF-EN-10001509","Poly String Tie Envelopes","Corporate","Office Supplies","Envelopes",14.28,7,0,6.71
"CA-2012-140004","3/21/2012","3/25/2012","Standard Class","CB-12025","Hamilton","Ohio",45011,"East","OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","Consumer","Office Supplies","Art",7.408,2,0.2,1.2
"CA-2012-140004","3/21/2012","3/25/2012","Standard Class","CB-12025","Hamilton","Ohio",45011,"East","OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","Consumer","Office Supplies","Art",6.048,3,0.2,1.59
"CA-2015-107720","11/7/2015","11/14/2015","Standard Class","VM-21685","Westfield","New Jersey",7090,"East","OFF-ST-10001414","Decoflex Hanging Personal Folder File","Home Office","Office Supplies","Storage",46.26,3,0,12.03
"US-2015-124303","7/7/2015","7/14/2015","Standard Class","FH-14365","Philadelphia","Pennsylvania",19120,"East","OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Corporate","Office Supplies","Binders",2.946,2,0.7,-2.26
"US-2015-124303","7/7/2015","7/14/2015","Standard Class","FH-14365","Philadelphia","Pennsylvania",19120,"East","OFF-PA-10002749","Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","Corporate","Office Supplies","Paper",16.056,3,0.2,5.82
"CA-2015-105074","6/25/2015","6/30/2015","Standard Class","MB-17305","Akron","Ohio",44312,"East","OFF-PA-10002666","Southworth 25% Cotton Linen-Finish Paper & Envelopes","Consumer","Office Supplies","Paper",21.744,3,0.2,6.8
